Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
0.4341600720377823,-0.3198731249200983,-0.2032659310802924,3,-0.7071067811865471,-0.7071067811865479,0
0.1300449514179666,-0.1144334175015004,0.2227880933799923,71,-0.8660254037844384,-0.5000000000000004,0
-0.3912952553588613,0.3426699315048799,1.5009501667608467,73,-0.9659258262890684,-0.2588190451025206,0
-1.1950280741398034,1.2260606734048505,1.9270041912211315,73,-1.0,-1.8369701987210294e-16,100
-1.0864155310612975,1.082252878211832,4.057274313522555,73,-0.9659258262890684,0.2588190451025203,100
-0.4130177639745627,0.2142701143682562,6.18754443582398,75,-0.8660254037844386,0.5000000000000001,100
0.0431549169551608,-0.2120172785253343,8.317814558125402,75,-0.7071067811865477,0.7071067811865474,50
0.3255475289592766,-0.540720810395091,7.039652484744549,71,-0.5000000000000004,0.8660254037844384,50
0.6513851581947938,-0.7769764739264785,4.909382362443125,55,-0.2588190451025215,0.965925826289068,50
0.8468877357361038,-0.9310562544904268,3.6312202890622713,53,0.0,1.0,50
0.7165526840418966,-0.9875521740305412,3.205166264601986,53,0.2588190451025207,0.9659258262890684,50
0.8034427185047008,-0.9875521740305412,8.317814558125402,61,0.4999999999999999,0.8660254037844387,50
1.3465054338972295,-1.033776108199726,14.282570900569388,63,0.7071067811865475,0.7071067811865476,100
2.1067932354467693,-1.0800000423689102,2.7791122401417003,53,0.8660254037844386,0.5000000000000001,25
1.8244006234426555,-0.8077924300392683,3.6312202890622713,53,0.9659258262890684,0.2588190451025207,50
0.8034427185047008,-0.1657933443561499,1.074896142300562,51,1.0,6.123233995736766e-17,50
-0.6302428501315742,0.9333090903333487,5.33543638690341,61,0.9659258262890684,-0.2588190451025206,100
-0.9126354621356892,1.113068834324622,2.7791122401417003,53,0.8660254037844387,-0.4999999999999998,0
-0.4347402725902634,0.5429736462380128,5.33543638690341,61,0.7071067811865476,-0.7071067811865475,100
-0.304405220896057,0.3529419168758096,1.074896142300562,51,0.4999999999999999,-0.8660254037844387,0
